nowtime,vendor,product_category,avg_price,min_price,max_price
2024-08-14,Loblaws,Bread,NA,1.00,9.99
2024-08-14,Loblaws,Eggs,NA,0.55,9.52
2024-08-14,Loblaws,Milk,NA,1.49,9.99
2024-08-14,Metro,Bread,NA,10.29,9.99
2024-08-14,Metro,Eggs,NA,1.72,9.99
2024-08-14,Metro,Milk,NA,1.29,9.99
2024-08-14,NoFrills,Bread,NA,1.49,9.99
2024-08-14,NoFrills,Eggs,NA,0.55,9.99
2024-08-14,NoFrills,Milk,NA,0.59,9.99
2024-08-14,TandT,Bread,NA,14.29,9.49
2024-08-14,TandT,Eggs,NA,1.88,9.99
2024-08-14,TandT,Milk,NA,1.41,9.99
2024-08-14,Voila,Bread,NA,1.99,9.99
2024-08-14,Voila,Eggs,NA,1.25,9.99
2024-08-14,Voila,Milk,NA,0.99,9.99
2024-08-14,Walmart,Bread,NA,1.47,9.99
2024-08-14,Walmart,Eggs,NA,0.42,9.97
2024-08-14,Walmart,Milk,NA,0.98,9.98
2024-08-15,Galleria,Bread,NA,1.99,8.99
2024-08-15,Galleria,Eggs,NA,1.98,8.99
2024-08-15,Galleria,Milk,NA,1.29,9.99
2024-08-15,Loblaws,Bread,NA,1.69,9.99
2024-08-15,Loblaws,Eggs,NA,0.55,9.52
2024-08-15,Loblaws,Milk,NA,1.49,9.99
2024-08-15,Metro,Bread,NA,1.97,9.99
2024-08-15,Metro,Eggs,NA,1.72,9.99
2024-08-15,Metro,Milk,NA,1.99,9.99
2024-08-15,NoFrills,Bread,NA,1.49,9.99
2024-08-15,NoFrills,Eggs,NA,0.55,9.99
2024-08-15,NoFrills,Milk,NA,0.59,9.99
2024-08-15,TandT,Bread,NA,10.44,8.79
2024-08-15,TandT,Eggs,NA,1.88,9.99
2024-08-15,TandT,Milk,NA,1.41,9.99
2024-08-15,Voila,Bread,NA,1.99,9.99
2024-08-15,Voila,Eggs,NA,1.25,9.99
2024-08-15,Voila,Milk,NA,0.99,9.99
2024-08-15,Walmart,Bread,NA,1.47,9.99
2024-08-15,Walmart,Eggs,NA,0.42,9.97
2024-08-15,Walmart,Milk,NA,0.98,9.97
2024-08-16,Galleria,Bread,NA,1.99,8.99
2024-08-16,Galleria,Eggs,NA,1.98,8.99
2024-08-16,Galleria,Milk,NA,1.29,9.99
2024-08-16,Loblaws,Bread,NA,1.69,9.99
2024-08-16,Loblaws,Eggs,NA,0.55,9.52
2024-08-16,Loblaws,Milk,NA,1.49,9.99
2024-08-16,Metro,Bread,NA,1.97,9.99
2024-08-16,Metro,Eggs,NA,1.10,9.99
2024-08-16,Metro,Milk,NA,1.29,9.99
2024-08-16,NoFrills,Bread,NA,1.49,9.99
2024-08-16,NoFrills,Eggs,NA,0.55,9.99
2024-08-16,NoFrills,Milk,NA,0.59,9.99
2024-08-16,TandT,Bread,NA,14.29,9.49
2024-08-16,TandT,Eggs,NA,1.97,9.99
2024-08-16,TandT,Milk,NA,1.49,9.99
2024-08-16,Voila,Bread,NA,1.99,9.99
2024-08-16,Voila,Eggs,NA,1.25,9.99
2024-08-16,Voila,Milk,NA,0.99,9.99
2024-08-16,Walmart,Bread,NA,1.47,9.99
2024-08-16,Walmart,Eggs,NA,0.42,9.97
2024-08-16,Walmart,Milk,NA,0.98,9.97
2024-08-17,Galleria,Bread,NA,1.99,8.99
2024-08-17,Galleria,Eggs,NA,1.69,8.99
2024-08-17,Galleria,Milk,NA,1.29,9.99
2024-08-17,Loblaws,Bread,NA,1.69,9.99
2024-08-17,Loblaws,Eggs,NA,0.55,9.52
2024-08-17,Loblaws,Milk,NA,1.49,9.99
2024-08-17,Metro,Bread,NA,1.97,9.99
2024-08-17,Metro,Eggs,NA,1.99,9.99
2024-08-17,Metro,Milk,NA,1.29,9.99
2024-08-17,NoFrills,Bread,NA,1.50,9.99
2024-08-17,NoFrills,Eggs,NA,0.55,9.99
2024-08-17,NoFrills,Milk,NA,0.59,9.99
2024-08-17,TandT,Bread,NA,14.29,9.49
2024-08-17,TandT,Eggs,NA,1.97,9.99
2024-08-17,TandT,Milk,NA,1.49,9.99
2024-08-17,Voila,Bread,NA,1.99,9.99
2024-08-17,Voila,Eggs,NA,1.25,9.99
2024-08-17,Voila,Milk,NA,0.99,9.99
2024-08-17,Walmart,Bread,NA,1.47,9.99
2024-08-17,Walmart,Eggs,NA,0.42,9.97
2024-08-17,Walmart,Milk,NA,0.98,9.97
2024-08-18,Galleria,Bread,NA,1.99,8.99
2024-08-18,Galleria,Eggs,NA,1.98,8.99
2024-08-18,Galleria,Milk,NA,1.29,9.99
2024-08-18,Loblaws,Bread,NA,1.69,9.99
2024-08-18,Loblaws,Eggs,NA,0.55,9.52
2024-08-18,Loblaws,Milk,NA,1.49,9.99
2024-08-18,Metro,Bread,NA,1.99,9.99
2024-08-18,Metro,Eggs,NA,1.72,9.99
2024-08-18,Metro,Milk,NA,1.29,9.99
2024-08-18,NoFrills,Bread,NA,1.49,9.99
2024-08-18,NoFrills,Eggs,NA,0.55,9.99
2024-08-18,NoFrills,Milk,NA,0.59,9.99
2024-08-18,TandT,Bread,NA,14.29,9.49
2024-08-18,TandT,Eggs,NA,1.97,9.99
2024-08-18,TandT,Milk,NA,1.49,9.99
2024-08-18,Voila,Bread,NA,1.99,9.99
2024-08-18,Voila,Eggs,NA,1.25,9.99
2024-08-18,Voila,Milk,NA,0.99,9.99
2024-08-18,Walmart,Bread,NA,1.47,9.97
2024-08-18,Walmart,Eggs,NA,0.42,9.97
2024-08-18,Walmart,Milk,NA,0.98,9.97
2024-08-19,Galleria,Bread,NA,1.99,8.99
2024-08-19,Galleria,Eggs,NA,1.98,8.99
2024-08-19,Galleria,Milk,NA,1.29,9.99
2024-08-19,Loblaws,Bread,NA,1.69,9.99
2024-08-19,Loblaws,Eggs,NA,0.55,9.52
2024-08-19,Loblaws,Milk,NA,1.49,9.99
2024-08-19,Metro,Bread,NA,1.97,9.99
2024-08-19,Metro,Eggs,NA,1.72,9.99
2024-08-19,Metro,Milk,NA,1.29,9.99
2024-08-19,NoFrills,Bread,NA,1.49,9.99
2024-08-19,NoFrills,Eggs,NA,1.19,9.99
2024-08-19,NoFrills,Milk,NA,0.59,9.99
2024-08-19,TandT,Bread,NA,14.29,9.49
2024-08-19,TandT,Eggs,NA,1.97,9.99
2024-08-19,TandT,Milk,NA,1.49,9.99
2024-08-19,Voila,Bread,NA,1.99,9.99
2024-08-19,Voila,Eggs,NA,1.25,9.99
2024-08-19,Voila,Milk,NA,0.99,9.99
2024-08-19,Walmart,Bread,NA,1.47,9.97
2024-08-19,Walmart,Eggs,NA,0.42,9.97
2024-08-19,Walmart,Milk,NA,0.77,9.97
2024-08-20,Galleria,Bread,NA,1.99,8.99
2024-08-20,Galleria,Eggs,NA,1.98,8.99
2024-08-20,Galleria,Milk,NA,1.29,9.99
2024-08-20,Loblaws,Bread,NA,1.69,9.99
2024-08-20,Loblaws,Eggs,NA,0.55,9.52
2024-08-20,Loblaws,Milk,NA,1.49,9.99
2024-08-20,Metro,Bread,NA,1.97,9.99
2024-08-20,Metro,Eggs,NA,1.99,9.99
2024-08-20,Metro,Milk,NA,1.29,9.99
2024-08-20,NoFrills,Bread,NA,1.49,9.99
2024-08-20,NoFrills,Eggs,NA,0.55,9.99
2024-08-20,NoFrills,Milk,NA,0.59,9.99
2024-08-20,TandT,Bread,NA,12.98,9.49
2024-08-20,TandT,Eggs,NA,1.97,9.99
2024-08-20,TandT,Milk,NA,1.49,9.99
2024-08-20,Voila,Bread,NA,1.99,9.99
2024-08-20,Voila,Eggs,NA,1.25,9.99
2024-08-20,Voila,Milk,NA,0.99,9.99
2024-08-20,Walmart,Bread,NA,1.47,9.97
2024-08-20,Walmart,Eggs,NA,0.42,9.97
2024-08-20,Walmart,Milk,NA,0.98,9.97
2024-08-21,Galleria,Bread,NA,1.99,8.99
2024-08-21,Galleria,Eggs,NA,1.98,8.99
2024-08-21,Galleria,Milk,NA,1.29,9.99
2024-08-21,Loblaws,Bread,NA,1.69,9.99
2024-08-21,Loblaws,Eggs,NA,0.55,9.52
2024-08-21,Loblaws,Milk,NA,1.49,9.99
2024-08-21,Metro,Bread,NA,1.97,9.99
2024-08-21,Metro,Eggs,NA,1.10,9.99
2024-08-21,Metro,Milk,NA,1.99,9.99
2024-08-21,NoFrills,Bread,NA,1.49,9.99
2024-08-21,NoFrills,Eggs,NA,1.19,9.99
2024-08-21,NoFrills,Milk,NA,0.59,9.99
2024-08-21,TandT,Bread,NA,12.98,9.49
2024-08-21,TandT,Eggs,NA,1.97,9.99
2024-08-21,TandT,Milk,NA,1.49,9.99
2024-08-21,Voila,Bread,NA,1.99,9.99
2024-08-21,Voila,Eggs,NA,1.25,9.99
2024-08-21,Voila,Milk,NA,0.99,9.99
2024-08-21,Walmart,Bread,NA,1.47,9.97
2024-08-21,Walmart,Eggs,NA,0.42,9.97
2024-08-21,Walmart,Milk,NA,0.98,9.97
2024-08-22,Galleria,Bread,NA,1.99,8.85
2024-08-22,Galleria,Eggs,NA,1.98,8.99
2024-08-22,Galleria,Milk,NA,1.29,9.99
2024-08-22,Loblaws,Bread,NA,1.79,9.99
2024-08-22,Loblaws,Eggs,NA,0.55,9.52
2024-08-22,Loblaws,Milk,NA,1.29,9.99
2024-08-22,Metro,Bread,NA,1.97,9.99
2024-08-22,Metro,Eggs,NA,1.99,9.99
2024-08-22,Metro,Milk,NA,1.29,9.99
2024-08-22,NoFrills,Bread,NA,1.49,9.99
2024-08-22,NoFrills,Eggs,NA,0.55,9.99
2024-08-22,NoFrills,Milk,NA,0.59,9.99
2024-08-22,TandT,Bread,NA,12.98,9.49
2024-08-22,TandT,Eggs,NA,1.97,9.99
2024-08-22,TandT,Milk,NA,1.49,9.99
2024-08-22,Voila,Bread,NA,1.00,9.99
2024-08-22,Voila,Eggs,NA,0.99,9.99
2024-08-22,Voila,Milk,NA,0.99,9.99
2024-08-22,Walmart,Bread,NA,1.47,9.99
2024-08-22,Walmart,Eggs,NA,0.42,9.97
2024-08-22,Walmart,Milk,NA,0.98,9.97
2024-08-23,Galleria,Bread,NA,1.99,8.85
2024-08-23,Galleria,Eggs,NA,1.98,8.99
2024-08-23,Galleria,Milk,NA,1.29,9.99
2024-08-23,Loblaws,Bread,NA,1.79,9.99
2024-08-23,Loblaws,Eggs,NA,0.55,9.52
2024-08-23,Loblaws,Milk,NA,1.29,9.99
2024-08-23,Metro,Bread,NA,1.97,9.99
2024-08-23,Metro,Eggs,NA,1.10,9.99
2024-08-23,Metro,Milk,NA,1.29,9.99
2024-08-23,NoFrills,Bread,NA,1.49,9.99
2024-08-23,NoFrills,Eggs,NA,0.55,9.99
2024-08-23,NoFrills,Milk,NA,0.59,9.99
2024-08-23,TandT,Bread,NA,12.98,9.49
2024-08-23,TandT,Eggs,NA,1.99,9.99
2024-08-23,TandT,Milk,NA,1.49,9.99
2024-08-23,Voila,Bread,NA,1.00,9.99
2024-08-23,Voila,Eggs,NA,0.99,9.99
2024-08-23,Voila,Milk,NA,0.99,9.99
2024-08-23,Walmart,Bread,NA,1.47,9.99
2024-08-23,Walmart,Eggs,NA,0.42,9.98
2024-08-23,Walmart,Milk,NA,0.98,9.97
2024-08-24,Galleria,Bread,NA,1.99,8.85
2024-08-24,Galleria,Eggs,NA,1.98,8.99
2024-08-24,Galleria,Milk,NA,1.29,9.99
2024-08-24,Loblaws,Bread,NA,1.79,9.99
2024-08-24,Loblaws,Eggs,NA,0.55,9.52
2024-08-24,Loblaws,Milk,NA,1.29,9.99
2024-08-24,Metro,Bread,NA,1.99,9.99
2024-08-24,Metro,Eggs,NA,1.10,9.99
2024-08-24,Metro,Milk,NA,1.99,9.99
2024-08-24,NoFrills,Bread,NA,1.49,9.99
2024-08-24,NoFrills,Eggs,NA,0.55,9.99
2024-08-24,NoFrills,Milk,NA,0.59,9.99
2024-08-24,TandT,Bread,NA,12.98,9.49
2024-08-24,TandT,Eggs,NA,1.59,9.99
2024-08-24,TandT,Milk,NA,1.49,9.99
2024-08-24,Voila,Bread,NA,1.00,9.99
2024-08-24,Voila,Eggs,NA,0.99,9.99
2024-08-24,Voila,Milk,NA,0.99,9.99
2024-08-24,Walmart,Bread,NA,1.47,9.99
2024-08-24,Walmart,Eggs,NA,0.42,9.98
2024-08-24,Walmart,Milk,NA,0.98,9.97
2024-08-25,Galleria,Bread,NA,1.99,8.85
2024-08-25,Galleria,Eggs,NA,1.98,8.99
2024-08-25,Galleria,Milk,NA,1.29,9.99
2024-08-25,Loblaws,Bread,NA,1.79,9.99
2024-08-25,Loblaws,Eggs,NA,0.55,9.52
2024-08-25,Loblaws,Milk,NA,1.29,9.99
2024-08-25,Metro,Bread,NA,1.99,9.99
2024-08-25,Metro,Eggs,NA,1.10,9.99
2024-08-25,Metro,Milk,NA,1.29,9.99
2024-08-25,NoFrills,Bread,NA,1.49,9.99
2024-08-25,NoFrills,Eggs,NA,0.55,9.99
2024-08-25,NoFrills,Milk,NA,0.59,9.99
2024-08-25,TandT,Bread,NA,12.98,9.49
2024-08-25,TandT,Eggs,NA,1.59,9.99
2024-08-25,TandT,Milk,NA,1.49,9.99
2024-08-25,Voila,Bread,NA,1.00,9.99
2024-08-25,Voila,Eggs,NA,0.99,9.99
2024-08-25,Voila,Milk,NA,0.99,9.99
2024-08-25,Walmart,Bread,NA,1.47,9.99
2024-08-25,Walmart,Eggs,NA,0.42,9.98
2024-08-25,Walmart,Milk,NA,0.98,9.97
2024-08-26,Galleria,Bread,NA,1.99,8.85
2024-08-26,Galleria,Eggs,NA,1.98,8.99
2024-08-26,Galleria,Milk,NA,1.29,9.99
2024-08-26,Loblaws,Bread,NA,1.79,9.99
2024-08-26,Loblaws,Eggs,NA,0.55,9.52
2024-08-26,Loblaws,Milk,NA,1.29,9.99
2024-08-26,Metro,Bread,NA,1.97,9.99
2024-08-26,Metro,Eggs,NA,1.10,9.99
2024-08-26,Metro,Milk,NA,1.29,9.99
2024-08-26,NoFrills,Bread,NA,1.49,9.29
2024-08-26,NoFrills,Eggs,NA,0.55,9.99
2024-08-26,NoFrills,Milk,NA,0.99,9.99
2024-08-26,TandT,Bread,NA,12.98,9.49
2024-08-26,TandT,Eggs,NA,1.59,9.99
2024-08-26,TandT,Milk,NA,1.49,9.99
2024-08-26,Voila,Bread,NA,1.00,9.99
2024-08-26,Voila,Eggs,NA,0.99,9.99
2024-08-26,Voila,Milk,NA,0.99,9.99
2024-08-26,Walmart,Bread,NA,1.47,9.99
2024-08-26,Walmart,Eggs,NA,0.42,9.98
2024-08-26,Walmart,Milk,NA,0.98,9.97
2024-08-27,Galleria,Bread,NA,1.99,8.49
2024-08-27,Galleria,Eggs,NA,1.99,8.99
2024-08-27,Galleria,Milk,NA,1.29,9.99
2024-08-27,Metro,Bread,NA,1.99,9.99
2024-08-27,Metro,Eggs,NA,1.72,9.99
2024-08-27,Metro,Milk,NA,1.99,9.99
2024-08-27,TandT,Bread,NA,10.44,8.59
2024-08-27,TandT,Eggs,NA,1.59,9.99
2024-08-27,TandT,Milk,NA,1.59,9.99
2024-08-27,Walmart,Bread,NA,1.37,9.97
2024-08-27,Walmart,Eggs,NA,0.42,9.98
2024-08-27,Walmart,Milk,NA,0.98,9.98
2024-08-28,Galleria,Bread,NA,1.99,8.85
2024-08-28,Galleria,Eggs,NA,1.98,8.99
2024-08-28,Galleria,Milk,NA,1.29,9.99
2024-08-28,Loblaws,Bread,NA,1.79,9.99
2024-08-28,Loblaws,Eggs,NA,0.55,9.52
2024-08-28,Loblaws,Milk,NA,1.29,9.99
2024-08-28,Metro,Bread,NA,1.99,9.99
2024-08-28,Metro,Eggs,NA,1.72,9.99
2024-08-28,Metro,Milk,NA,1.99,9.99
2024-08-28,NoFrills,Bread,NA,1.49,9.99
2024-08-28,NoFrills,Eggs,NA,0.55,9.99
2024-08-28,NoFrills,Milk,NA,0.59,9.99
2024-08-28,TandT,Bread,NA,10.44,8.59
2024-08-28,TandT,Eggs,NA,1.59,9.99
2024-08-28,TandT,Milk,NA,1.59,9.99
2024-08-28,Voila,Bread,NA,1.00,9.99
2024-08-28,Voila,Eggs,NA,0.99,9.99
2024-08-28,Voila,Milk,NA,0.99,9.99
2024-08-28,Walmart,Bread,NA,1.37,9.97
2024-08-28,Walmart,Eggs,NA,0.42,9.97
2024-08-28,Walmart,Milk,NA,0.98,9.98
2024-08-29,Galleria,Bread,NA,1.99,8.98
2024-08-29,Galleria,Eggs,NA,1.98,8.99
2024-08-29,Galleria,Milk,NA,1.59,9.99
2024-08-29,Loblaws,Bread,NA,1.79,9.99
2024-08-29,Loblaws,Eggs,NA,0.55,9.52
2024-08-29,Loblaws,Milk,NA,1.29,9.99
2024-08-29,Metro,Bread,NA,1.99,9.29
2024-08-29,Metro,Eggs,NA,2/$7.50,9.26
2024-08-29,Metro,Milk,NA,1.98,6.49
2024-08-29,NoFrills,Bread,NA,1.49,9.99
2024-08-29,NoFrills,Eggs,NA,0.55,9.99
2024-08-29,NoFrills,Milk,NA,0.59,9.99
2024-08-29,TandT,Bread,NA,10.44,8.59
2024-08-29,TandT,Eggs,NA,1.59,9.99
2024-08-29,TandT,Milk,NA,1.59,9.99
2024-08-29,Voila,Bread,NA,1.99,9.99
2024-08-29,Voila,Eggs,NA,1.25,9.99
2024-08-29,Voila,Milk,NA,0.99,9.99
2024-08-29,Walmart,Bread,NA,1.37,8.77
2024-08-29,Walmart,Eggs,NA,0.42,9.98
2024-08-29,Walmart,Milk,NA,0.98,9.97
2024-08-30,Galleria,Bread,NA,1.99,8.98
2024-08-30,Galleria,Eggs,NA,1.98,8.99
2024-08-30,Galleria,Milk,NA,1.29,9.99
2024-08-30,Loblaws,Bread,NA,1.79,9.99
2024-08-30,Loblaws,Eggs,NA,0.55,9.52
2024-08-30,Loblaws,Milk,NA,1.29,9.99
2024-08-30,Metro,Bread,NA,1.97,9.99
2024-08-30,Metro,Eggs,NA,1.10,9.99
2024-08-30,Metro,Milk,NA,0.98,9.99
2024-08-30,NoFrills,Bread,NA,1.49,9.99
2024-08-30,NoFrills,Eggs,NA,0.55,9.99
2024-08-30,NoFrills,Milk,NA,0.59,9.99
2024-08-30,TandT,Bread,NA,10.44,9.97
2024-08-30,TandT,Eggs,NA,1.59,9.99
2024-08-30,TandT,Milk,NA,1.50,9.99
2024-08-30,Voila,Bread,NA,1.99,9.99
2024-08-30,Voila,Eggs,NA,1.25,9.99
2024-08-30,Voila,Milk,NA,0.99,9.99
2024-08-30,Walmart,Bread,NA,1.47,9.97
2024-08-30,Walmart,Eggs,NA,0.42,9.98
2024-08-30,Walmart,Milk,NA,0.98,9.97
2024-08-31,Galleria,Bread,NA,1.99,8.98
2024-08-31,Galleria,Eggs,NA,1.98,8.99
2024-08-31,Galleria,Milk,NA,1.29,9.99
2024-08-31,Loblaws,Bread,NA,1.79,9.99
2024-08-31,Loblaws,Eggs,NA,0.55,9.52
2024-08-31,Loblaws,Milk,NA,1.29,9.99
2024-08-31,Metro,Bread,NA,1.97,9.99
2024-08-31,Metro,Eggs,NA,1.10,9.99
2024-08-31,Metro,Milk,NA,0.98,9.99
2024-08-31,NoFrills,Bread,NA,1.49,9.99
2024-08-31,NoFrills,Eggs,NA,0.55,9.99
2024-08-31,NoFrills,Milk,NA,0.59,9.99
2024-08-31,TandT,Bread,NA,12.98,9.97
2024-08-31,TandT,Eggs,NA,1.59,9.99
2024-08-31,TandT,Milk,NA,1.49,9.99
2024-08-31,Voila,Bread,NA,1.99,9.99
2024-08-31,Voila,Eggs,NA,1.25,9.99
2024-08-31,Voila,Milk,NA,0.99,9.99
2024-08-31,Walmart,Bread,NA,1.47,9.97
2024-08-31,Walmart,Eggs,NA,0.42,9.98
2024-08-31,Walmart,Milk,NA,0.98,9.97
2024-09-01,Galleria,Bread,NA,1.99,8.98
2024-09-01,Galleria,Eggs,NA,1.98,8.99
2024-09-01,Galleria,Milk,NA,1.29,9.99
2024-09-01,Loblaws,Bread,NA,1.79,9.99
2024-09-01,Loblaws,Eggs,NA,0.55,9.52
2024-09-01,Loblaws,Milk,NA,1.29,9.99
2024-09-01,Metro,Bread,NA,1.97,9.99
2024-09-01,Metro,Eggs,NA,1.72,9.99
2024-09-01,Metro,Milk,NA,0.98,9.99
2024-09-01,NoFrills,Bread,NA,1.49,9.99
2024-09-01,NoFrills,Eggs,NA,0.55,9.99
2024-09-01,NoFrills,Milk,NA,0.59,9.99
2024-09-01,TandT,Bread,NA,12.98,9.97
2024-09-01,TandT,Eggs,NA,1.59,9.99
2024-09-01,TandT,Milk,NA,1.49,9.99
2024-09-01,Voila,Bread,NA,1.99,9.99
2024-09-01,Voila,Eggs,NA,1.25,9.99
2024-09-01,Voila,Milk,NA,0.99,9.99
2024-09-01,Walmart,Bread,NA,1.47,9.97
2024-09-01,Walmart,Eggs,NA,0.42,9.98
2024-09-01,Walmart,Milk,NA,0.77,9.97
2024-09-02,Galleria,Bread,NA,1.99,8.98
2024-09-02,Galleria,Eggs,NA,1.98,8.99
2024-09-02,Galleria,Milk,NA,1.29,9.99
2024-09-02,Loblaws,Bread,NA,1.79,9.99
2024-09-02,Loblaws,Eggs,NA,0.55,9.52
2024-09-02,Loblaws,Milk,NA,1.29,9.99
2024-09-02,Metro,Bread,NA,1.99,9.99
2024-09-02,Metro,Eggs,NA,1.10,9.99
2024-09-02,Metro,Milk,NA,0.98,9.99
2024-09-02,NoFrills,Bread,NA,1.49,9.99
2024-09-02,NoFrills,Eggs,NA,0.55,9.99
2024-09-02,NoFrills,Milk,NA,0.59,9.99
2024-09-02,TandT,Bread,NA,12.98,9.97
2024-09-02,TandT,Eggs,NA,1.59,9.99
2024-09-02,TandT,Milk,NA,1.49,9.99
2024-09-02,Voila,Bread,NA,1.99,9.99
2024-09-02,Voila,Eggs,NA,1.25,9.99
2024-09-02,Voila,Milk,NA,0.99,9.99
2024-09-02,Walmart,Bread,NA,1.47,9.97
2024-09-02,Walmart,Eggs,NA,0.42,9.98
2024-09-02,Walmart,Milk,NA,0.77,9.97
2024-09-03,Galleria,Bread,NA,1.99,8.98
2024-09-03,Galleria,Eggs,NA,1.98,7.99
2024-09-03,Galleria,Milk,NA,1.29,9.99
2024-09-03,Loblaws,Bread,NA,1.79,9.99
2024-09-03,Loblaws,Eggs,NA,0.55,9.52
2024-09-03,Loblaws,Milk,NA,1.29,9.99
2024-09-03,Metro,Bread,NA,1.97,9.99
2024-09-03,Metro,Eggs,NA,1.29,9.99
2024-09-03,Metro,Milk,NA,0.98,9.99
2024-09-03,NoFrills,Bread,NA,1.49,9.99
2024-09-03,NoFrills,Eggs,NA,1.29,9.99
2024-09-03,NoFrills,Milk,NA,0.59,9.99
2024-09-03,TandT,Bread,NA,12.98,9.97
2024-09-03,TandT,Eggs,NA,1.59,9.99
2024-09-03,TandT,Milk,NA,1.49,9.99
2024-09-03,Voila,Bread,NA,1.99,9.99
2024-09-03,Voila,Eggs,NA,1.25,9.99
2024-09-03,Voila,Milk,NA,0.99,9.99
2024-09-03,Walmart,Bread,NA,1.47,9.97
2024-09-03,Walmart,Eggs,NA,0.42,9.98
2024-09-03,Walmart,Milk,NA,0.98,9.97
2024-09-04,Galleria,Bread,NA,1.99,8.98
2024-09-04,Galleria,Eggs,NA,1.98,7.99
2024-09-04,Galleria,Milk,NA,1.29,9.99
2024-09-04,Loblaws,Bread,NA,1.79,9.99
2024-09-04,Loblaws,Eggs,NA,0.55,9.52
2024-09-04,Loblaws,Milk,NA,1.29,9.99
2024-09-04,Metro,Bread,NA,1.97,9.99
2024-09-04,Metro,Eggs,NA,1.10,9.99
2024-09-04,Metro,Milk,NA,0.98,9.99
2024-09-04,NoFrills,Bread,NA,1.49,9.99
2024-09-04,NoFrills,Eggs,NA,0.55,9.99
2024-09-04,NoFrills,Milk,NA,0.59,9.99
2024-09-04,TandT,Bread,NA,12.98,9.97
2024-09-04,TandT,Eggs,NA,1.59,9.99
2024-09-04,TandT,Milk,NA,1.49,9.99
2024-09-04,Voila,Bread,NA,10.00,9.99
2024-09-04,Voila,Eggs,NA,1.25,9.99
2024-09-04,Voila,Milk,NA,0.99,9.99
2024-09-04,Walmart,Bread,NA,1.47,9.97
2024-09-04,Walmart,Eggs,NA,0.42,9.98
2024-09-04,Walmart,Milk,NA,0.77,9.97
2024-09-05,Galleria,Bread,NA,1.99,9.98
2024-09-05,Galleria,Eggs,NA,1.98,8.99
2024-09-05,Galleria,Milk,NA,1.29,9.99
2024-09-05,Loblaws,Bread,NA,1.79,9.99
2024-09-05,Loblaws,Eggs,NA,0.55,9.52
2024-09-05,Loblaws,Milk,NA,1.29,9.99
2024-09-05,Metro,Bread,NA,1.49,9.99
2024-09-05,Metro,Eggs,NA,0.33,9.99
2024-09-05,Metro,Milk,NA,0.98,9.99
2024-09-05,NoFrills,Bread,NA,1.49,9.99
2024-09-05,NoFrills,Eggs,NA,0.55,9.99
2024-09-05,NoFrills,Milk,NA,0.59,9.99
2024-09-05,TandT,Bread,NA,12.98,9.97
2024-09-05,TandT,Eggs,NA,1.59,9.99
2024-09-05,TandT,Milk,NA,1.49,9.99
2024-09-05,Voila,Bread,NA,1.99,9.99
2024-09-05,Voila,Eggs,NA,1.25,9.99
2024-09-05,Voila,Milk,NA,0.99,9.99
2024-09-05,Walmart,Bread,NA,1.47,9.99
2024-09-05,Walmart,Eggs,NA,0.42,9.98
2024-09-05,Walmart,Milk,NA,0.98,9.97
2024-09-06,Galleria,Bread,NA,1.99,9.98
2024-09-06,Galleria,Eggs,NA,1.98,8.99
2024-09-06,Galleria,Milk,NA,1.29,9.99
2024-09-06,Loblaws,Bread,NA,1.79,9.99
2024-09-06,Loblaws,Eggs,NA,1.29,9.52
2024-09-06,Loblaws,Milk,NA,1.29,9.99
2024-09-06,Metro,Bread,NA,1.99,9.99
2024-09-06,Metro,Eggs,NA,0.33,9.99
2024-09-06,Metro,Milk,NA,0.98,9.99
2024-09-06,NoFrills,Bread,NA,1.49,9.99
2024-09-06,NoFrills,Eggs,NA,0.55,9.99
2024-09-06,NoFrills,Milk,NA,0.59,9.99
2024-09-06,TandT,Bread,NA,12.98,9.97
2024-09-06,TandT,Eggs,NA,1.59,9.99
2024-09-06,TandT,Milk,NA,1.49,9.99
2024-09-06,Voila,Bread,NA,1.99,9.99
2024-09-06,Voila,Eggs,NA,1.25,9.99
2024-09-06,Voila,Milk,NA,0.99,9.99
2024-09-06,Walmart,Bread,NA,1.37,9.97
2024-09-06,Walmart,Eggs,NA,0.42,9.98
2024-09-06,Walmart,Milk,NA,0.98,9.98
2024-09-07,Galleria,Bread,NA,1.99,9.98
2024-09-07,Galleria,Eggs,NA,1.98,8.99
2024-09-07,Galleria,Milk,NA,1.29,9.99
2024-09-07,Loblaws,Bread,NA,1.79,9.99
2024-09-07,Loblaws,Eggs,NA,1.29,9.52
2024-09-07,Loblaws,Milk,NA,1.29,9.99
2024-09-07,Metro,Bread,NA,1.49,9.99
2024-09-07,Metro,Eggs,NA,0.33,9.99
2024-09-07,Metro,Milk,NA,1.79,9.99
2024-09-07,NoFrills,Bread,NA,1.49,9.99
2024-09-07,NoFrills,Eggs,NA,0.55,9.99
2024-09-07,NoFrills,Milk,NA,0.59,9.99
2024-09-07,TandT,Bread,NA,12.98,9.97
2024-09-07,TandT,Eggs,NA,1.59,9.99
2024-09-07,TandT,Milk,NA,1.49,9.99
2024-09-07,Voila,Bread,NA,1.99,9.99
2024-09-07,Voila,Eggs,NA,1.25,9.99
2024-09-07,Voila,Milk,NA,0.99,9.99
2024-09-07,Walmart,Bread,NA,1.37,9.97
2024-09-07,Walmart,Eggs,NA,0.42,9.98
2024-09-07,Walmart,Milk,NA,0.98,9.97
2024-09-08,Galleria,Bread,NA,1.99,9.98
